movie_title;director_name;num_critic_for_reviews;duration;actor_1_name;actor_2_name;num_voted_users;facenumber_in_poster;num_user_for_reviews;language;country;content_rating;budget;title_year;imdb_score
Recess: School's Out;Chuck Sheetz;44;82;Diedrich Bader;Andrew Lawrence;6808;0;38;English;USA;G;23000000;2001;6.5
A Funny Thing Happened on the Way to the Forum;Richard Lester;25;99;Buster Keaton;Zero Mostel;6804;0;72;English;USA;Approved;2000000;1966;7.0
Song One;Kate Barker-Froyland;43;86;Anne Hathaway;Shawn Parsons;6797;1;21;English;USA;PG-13;6000000;2014;5.8
Beyond the Mat;Barry W. Blaustein;70;108;Terry Funk;Vince McMahon;6790;3;80;English;USA;R;500000;1999;7.6
A Walk on the Moon;Tony Goldwyn;47;107;Viggo Mortensen;Julie Kavner;6782;1;114;English;USA;R;14000000;1999;6.6
Freaky Deaky;Charles Matthau;13;90;Billy Burke;Michael Jai White;6741;0;11;English;USA;R;6000000;2012;6.5
The Yellow Handkerchief;Udayan Prasad;60;102;Kristen Stewart;Eddie Redmayne;6723;1;36;English;USA;PG-13;15500000;2008;6.8
Shooting Fish;Stefan Schwartz;43;99;Peter McNamara;Dan Futterman;6705;3;53;English;UK;PG;3000000;1997;6.6
3 Ninjas Kick Back;Charles T. Kanganis;5;93;Victor Wong;Dustin Nguyen;6701;0;26;English;USA;PG;20000000;1994;4.3
Virgin Territory;David Leland;21;97;Hayden Christensen;Ryan Cartwright;6691;2;28;English;Italy;R;38000000;2007;4.8
The Square;Jehane Noujaim;68;108;Khalid Abdalla;Ahmed Hassan;6678;0;42;Arabic;Egypt;Not Rated;1500000;2013;8.1
Albino Alligator;Kevin Spacey;37;97;Viggo Mortensen;Joe Mantegna;6632;3;69;English;USA;R;5000000;1996;6.1
The Hotel New Hampshire;Tony Richardson;9;109;Joely Richardson;Beau Bridges;6595;0;61;English;UK;R;7500000;1984;6.0
The Wood;Rick Famuyiwa;18;106;Omar Epps;Tamala Jones;6585;0;50;English;USA;R;6000000;1999;6.9
Hoot;Wil Shriner;49;91;Logan Lerman;Neil Flynn;6562;0;66;English;USA;PG;15000000;2006;5.6
Beyond the Black Rainbow;Panos Cosmatos;97;110;Chris Gauthier;Marilyn Norry;6555;1;82;English;Canada;R;1100000;2010;6.1
Class of 1984;Mark L. Lester;101;98;Roddy McDowall;Perry King;6549;4;75;English;Canada;R;4300000;1982;6.6
This Christmas;Preston A. Whitmore II;37;117;Mekhi Phifer;Chris Brown;6528;9;32;English;USA;PG-13;13000000;2007;6.1
The Best Man;Malcolm D. Lee;32;120;Harold Perrineau;Sanaa Lathan;6525;6;79;English;USA;R;9000000;1999;6.7
Truth or Die;Robert Heath;40;96;David Oakes;Alexander Vlahos;6513;2;41;English;UK;Not Rated;1000000;2012;5.6
The Greatest Story Ever Told;George Stevens;27;225;Martin Landau;Carroll Baker;6484;6;100;English;USA;G;20000000;1965;6.6
Joyful Noise;Todd Graff;98;118;Dolly Parton;Jeremy Jordan;6476;4;71;English;USA;PG-13;25000000;2012;5.7
Julia;Fred Zinnemann;38;117;Meryl Streep;Jane Fonda;6454;2;44;English;USA;PG;7840000;1977;7.4
Duma;Carroll Ballard;38;100;Eamonn Walker;Hope Davis;6454;0;43;English;USA;PG;12000000;2005;7.3
The Adventures of Huck Finn;Stephen Sommers;14;108;Curtis Armstrong;Frances Conroy;6384;0;54;English;USA;PG;6500000;1993;6.2
The House of Mirth;Terence Davies;96;135;Eric Stoltz;Anthony LaPaglia;6377;0;181;English;UK;PG;10000000;2000;7.1
The Brothers McMullen;Edward Burns;36;98;Shari Albert;Michael McGlone;6375;0;36;English;USA;R;25000;1995;6.6
The Ballad of Cable Hogue;Sam Peckinpah;31;121;Slim Pickens;Jason Robards;6350;2;62;English;USA;R;3716946;1970;7.3
The Names of Love;Michel Leclerc;87;100;Sara Forestier;Jacques Gamblin;6304;1;21;French;France;R;4600000;2010;7.2
Miracles from Heaven;Patricia Riggen;63;109;Jennifer Garner;Brighton Sharbino;6276;0;55;English;USA;PG;13000000;2016;6.8
Sublime;Tony Krantz;53;113;George Newbern;Tom Cavanagh;6267;0;103;English;USA;R;1800000;2007;5.3
Banshee Chapter;Blair Erickson;78;87;Monique Candelaria;Katia Winter;6265;1;56;English;Germany;R;950000;2013;5.5
Fear Clinic;Robert Hall;39;95;Angelina Armani;Kevin Gage;6256;0;19;English;USA;R;1000000;2015;5.2
Jesus' Son;Alison Maclean;74;107;Billy Crudup;Samantha Morton;6221;1;87;English;USA;R;2500000;1999;7.0
Deuces Wild;Scott Kalvert;38;96;Norman Reedus;James Franco;6200;1;92;English;USA;R;10000000;2002;5.6
I Served the King of England;Jirí Menzel;99;113;Julia Jentsch;Ivan Barnev;6183;1;27;Czech;Czech Republic;R;84450000;2006;7.4
The Fall of the Roman Empire;Anthony Mann;30;172;James Mason;Mel Ferrer;6156;0;91;English;USA;Approved;19000000;1964;6.7
The Tempest;Julie Taymor;92;110;Djimon Hounsou;Reeve Carney;6147;2;36;English;USA;PG-13;20000000;2010;5.4
Invasion U.S.A.;Joseph Zito;54;107;Billy Drago;Richard Lynch;6143;1;90;English;USA;R;10000000;1985;5.3
The Rose;Mark Rydell;32;125;David Keith;Frederic Forrest;6142;0;52;English;USA;R;8500000;1979;6.9
The Pallbearer;Matt Reeves;18;98;Mark Margolis;Michael Rapaport;6124;2;55;English;USA;PG-13;8000000;1996;4.9
Flicka;Michael Mayer;46;95;Alison Lohman;Danny Pino;6095;0;76;English;USA;PG;15000000;2006;6.2
The Broken Hearts Club: A Romantic Comedy;Greg Berlanti;51;94;Justin Theroux;Nia Long;6084;1;120;English;USA;R;1000000;2000;7.0
Beloved;Jonathan Demme;78;172;Oprah Winfrey;Kimberly Elise;6082;1;207;English;USA;R;55000000;1998;5.9
Reign of Assassins;Chao-Bin Su;50;117;Woo-sung Jung;Shawn Yue;6069;2;34;Mandarin;China;R;12000000;2010;6.9
Dolphin Tale 2;Charles Martin Smith;54;107;Morgan Freeman;Taylor Blackwell;6069;0;33;English;USA;PG;36000000;2014;6.4
Kevin Hart: Let Me Explain;Leslie Small;26;75;David Jason Perez;La'Princess Jackson;6062;0;30;English;USA;R;2500000;2013;6.7
American Ninja 2: The Confrontation;Sam Firstenberg;40;90;Michael Dudikoff;Steve James;6046;0;46;English;USA;R;350000;1987;4.7
Lovely & Amazing;Nicole Holofcener;71;91;Aunjanue Ellis;Brenda Blethyn;6041;3;85;English;USA;R;250000;2001;6.9
L!fe Happens;Kat Coiro;18;100;Justin Kirk;Geoff Stults;6025;8;15;English;USA;R;930000;2011;5.7
Crooklyn;Spike Lee;25;115;Alfre Woodard;Delroy Lindo;6011;0;39;English;USA;PG-13;14000000;1994;6.9
Real Women Have Curves;Patricia Cardoso;75;90;America Ferrera;Lupe Ontiveros;6000;1;109;English;USA;PG-13;3000000;2002;7.0
Addicted;Bille Woodruff;9;106;Boris Kodjoe;Cameron Mills;5975;0;33;Spanish;USA;R;5000000;2014;5.2
Brown Sugar;Rick Famuyiwa;37;109;Boris Kodjoe;Sanaa Lathan;5971;1;60;English;USA;PG-13;8000000;2002;6.5
Harper;Jack Smight;22;121;Janet Leigh;Robert Wagner;5941;1;74;English;USA;Not Rated;3500000;1966;7.0
Gun Shy;Eric Blakeney;49;101;Liam Neeson;Oliver Platt;5936;0;91;English;USA;R;10000000;2000;5.7
Two Girls and a Guy;James Toback;54;84;Robert Downey Jr.;Natasha Gregson Wagner;5933;3;102;English;USA;R;1000000;1997;5.6
Johnson Family Vacation;Christopher Erskin;45;97;Vanessa Williams;Shannon Elizabeth;5928;5;49;English;USA;PG-13;12000000;2004;4.3
Crazy in Alabama;Antonio Banderas;28;111;Meat Loaf;Elizabeth Perkins;5917;0;71;English;USA;PG-13;15000000;1999;6.3
Against the Ropes;Charles S. Dutton;76;110;Omar Epps;Charles S. Dutton;5917;2;50;English;USA;PG-13;39000000;2004;5.3
Waterloo;Sergey Bondarchuk;16;134;Rod Steiger;Dan O'Herlihy;5911;2;76;English;Italy;G;25000000;1970;7.3
The Man from Snowy River;George Miller;18;102;Tony Bonner;Jack Thompson;5894;0;56;English;Australia;PG;3500000;1982;7.3
Plastic;Julian Gilbey;29;102;Mem Ferda;Alfie Allen;5865;7;12;English;UK;R;10000000;2014;6.0
Freeheld;Peter Sollett;133;103;Steve Carell;Josh Charles;5863;0;25;English;USA;PG-13;7000000;2015;6.5
Without Limits;Robert Towne;28;117;Billy Burke;Monica Potter;5841;0;57;English;USA;PG-13;25000000;1998;7.2
Bright Lights  Big City;James Bridges;28;;Dianne Wiest;Phoebe Cates;5817;0;37;English;USA;R;25000000;1988;5.6
One Night with the King;Michael O. Sajbel;36;123;James Callis;Tiffany Dupont;5796;0;177;English;USA;PG;20000000;2006;6.3
Max Keeble's Big Move;Tim Hill;37;91;Noel Fisher;Amber Valletta;5794;0;69;English;USA;PG;12000000;2001;5.3
Donovan's Reef;John Ford;27;109;Lee Marvin;Cesar Romero;5786;1;65;English;USA;Not Rated;2686585;1963;6.9
Jindabyne;Ray Lawrence;75;118;John Howard;Deborra-Lee Furness;5772;2;115;English;Australia;R;15000000;2006;6.4
Closure;Dan Reed;61;80;Danny Dyer;Adam Rayner;5747;1;44;English;UK;R;1800000;2007;5.6
Ulee's Gold;Victor Nunez;61;113;Peter Fonda;Patricia Richardson;5744;1;57;English;USA;R;2700000;1997;7.1
Beneath Hill 60;Jeremy Sims;17;122;Harrison Gilbertson;Gyton Grantley;5741;12;39;English;Australia;R;9000000;2010;7.1
Small Apartments;Jonas Åkerlund;33;96;Noel Gugliemi;Saffron Burrows;5732;6;26;English;USA;R;2000000;2012;6.1
Our Family Wedding;Rick Famuyiwa;71;103;America Ferrera;Lance Gross;5721;2;20;English;USA;PG-13;14000000;2010;4.9
The Devil's Tomb;Jason Connery;32;90;Ray Winstone;Henry Rollins;5715;4;60;English;USA;R;10000000;2009;3.8
Sleep Dealer;Alex Rivera;47;90;Leonor Varela;Jacob Vargas;5699;0;40;Spanish;USA;PG-13;2500000;2008;5.9
Freakonomics;Heidi Ewing;73;93;Greg Crowe;James Ransone;5695;0;23;English;USA;PG-13;3000000;2010;6.4
Wolves;David Hayter;59;91;Jason Momoa;Jennifer Hale;5693;2;34;English;France;R;18000000;2014;5.3
Rugrats Go Wild;John Eng;45;80;Elizabeth Daily;Cree Summer;5674;0;35;English;USA;PG;25000000;2003;5.6
Prefontaine;Steve James;23;106;Kurtwood Smith;Laurel Holloman;5673;2;37;English;USA;PG-13;8000000;1997;6.8
Mrs. Winterbourne;Richard Benjamin;20;105;Brendan Fraser;Jane Krakowski;5668;3;50;English;USA;PG-13;25000000;1996;6.2
Good;Vicente Amorim;67;92;Viggo Mortensen;Jodie Whittaker;5664;1;42;English;UK;R;15000000;2008;6.2
The Crocodile Hunter: Collision Course;John Stainton;61;90;Steve Irwin;Aden Young;5663;0;106;English;Australia;PG;13000000;2002;5.4
Oscar and Lucinda;Gillian Armstrong;28;132;Tom Wilkinson;Richard Roxburgh;5648;2;50;English;USA;R;16000000;1997;6.7
Strangerland;Kim Farrant;84;112;Nicholas Hamilton;Reef Ireland;5637;0;57;English;Australia;R;10000000;2015;5.2
Inside Deep Throat;Fenton Bailey;123;89;Hugh M. Hefner;Bill Maher;5615;0;64;English;USA;NC-17;2000000;2005;6.8
Six-String Samurai;Lance Mungia;51;91;Jeffrey Falcon;Stephane Gauger;5613;1;102;English;USA;PG-13;2000000;1998;6.7
Atlas Shrugged II: The Strike;John Putch;23;111;Robert Picardo;Diedrich Bader;5612;0;122;English;USA;PG-13;10000000;2012;5.5
The Wash;DJ Pooh;27;93;Angell Conwell;Dr. Dre;5612;2;38;English;USA;R;4000000;2001;4.6
Fateless;Lajos Koltai;73;134;Marcell Nagy;Péter Fancsikai;5603;0;45;Hungarian;Hungary;R;12000000;2005;7.1
Cats Don't Dance;Mark Dindal;18;75;George Kennedy;Frank Welker;5600;0;49;English;USA;G;32000000;1997;6.9
The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It;Craig Moss;16;82;Noureen DeWulf;Bryan Callen;5579;3;42;English;USA;R;1300000;2010;2.7
F.I.S.T.;Norman Jewison;20;145;Sylvester Stallone;Peter Boyle;5561;2;35;English;USA;PG;11000000;1978;6.4
10th & Wolf;Robert Moresco;26;107;Brian Dennehy;Brad Renfro;5557;5;;English;USA;R;8000000;2006;6.4
Mambo Italiano;Émile Gaudreault;67;92;Paul Sorvino;Luke Kirby;5548;0;67;English;Canada;R;5000000;2003;6.7
Happy Christmas;Joe Swanberg;65;82;Anna Kendrick;Lena Dunham;5507;3;23;English;USA;R;70000;2014;5.6
The Oh in Ohio;Billy Kent;50;88;Liza Minnelli;Tim Russ;5494;0;56;English;USA;R;5000000;2006;5.6
The Hammer;Charles Herman-Wurmfeld;73;88;John Enos III;Rian Bishop;5489;1;23;English;USA;R;850000;2007;7.3
In the Shadow of the Moon;David Sington;107;100;John F. Kennedy;Buzz Aldrin;5475;0;44;English;UK;PG;2000000;2007;8.1
Witless Protection;Charles Robert Carner;35;97;Ivana Milicevic;Jenny McCarthy;5463;2;20;English;USA;PG-13;7500000;2008;3.1
Godzilla 2000;Takao Okawara;107;99;Hiroshi Abe;Naomi Nishida;5442;0;140;Japanese;Japan;PG;8300000;1999;6.0
Double Take;George Gallo;45;88;Daniel Roebuck;Eddie Griffin;5431;2;50;English;USA;PG-13;24000000;2001;5.3
How Stella Got Her Groove Back;Kevin Rodney Sullivan;29;124;Richard Lawson;James Pickens Jr.;5427;1;51;English;USA;R;20000000;1998;5.5
Shorts;Robert Rodriguez;103;89;Jimmy Bennett;Leo Howard;5332;4;37;English;USA;PG;40000000;2009;4.9
The White Countess;James Ivory;64;135;Vanessa Redgrave;Natasha Richardson;5321;0;78;English;UK;PG-13;;2005;6.7
Juwanna Mann;Jesse Vaughan;32;91;Vivica A. Fox;Jenifer Lewis;5312;3;40;English;USA;PG-13;15600000;2002;4.5
Major Dundee;Sam Peckinpah;53;152;James Coburn;Slim Pickens;5294;2;67;English;USA;Approved;3800000;1965;6.8
Soul Food;George Tillman Jr.;34;115;Vanessa Williams;Mekhi Phifer;5275;6;30;English;USA;R;7500000;1997;6.9
The Claim;Michael Winterbottom;71;115;Milla Jovovich;Sarah Polley;5254;4;92;English;UK;R;20000000;2000;6.5
Meteor;Ronald Neame;42;108;Martin Landau;Karl Malden;5237;7;90;English;USA;PG;16000000;1979;4.9
Skin Trade;Ekachai Uekrongtham;66;96;Michael Jai White;Mike Dopud;5228;5;38;English;Thailand;R;9000000;2014;5.7
Zambezia;Wayne Thornley;39;83;Leonard Nimoy;Phil LaMarr;5203;0;11;English;South Africa;G;20000000;2012;5.8
Invaders from Mars;Tobe Hooper;52;100;Louise Fletcher;Bud Cort;5187;0;64;English;USA;PG;12000000;1986;5.5
Jack Brooks: Monster Slayer;Jon Knautz;95;90;Rachel Skarsten;Daniel Kash;5187;2;46;English;Canada;R;2500000;2007;6.0
Highway;James Cox;12;;Jake Gyllenhaal;M.C. Gainey;5182;3;67;English;USA;R;14000000;2002;6.3
Tadpole;Gary Winick;91;78;Bebe Neuwirth;Aaron Stanford;5178;2;101;English;USA;PG-13;150000;2000;6.3
Bogus;Norman Jewison;15;110;Haley Joel Osment;Nancy Travis;5176;3;30;English;USA;PG;30000000;1996;5.3
Molière;Laurent Tirard;78;120;Romain Duris;Ludivine Sagnier;5166;1;27;French;France;PG-13;16000000;2007;7.3
Digimon: The Movie;Mamoru Hosoda;29;82;Lara Jill Miller;Colleen O'Shaughnessey;5164;0;65;English;USA;PG;5000000;2000;5.9
Sparkle;Salim Akil;82;116;Omari Hardwick;Curtis Armstrong;5161;7;48;English;USA;PG-13;17000000;2012;5.7
The Wendell Baker Story;Andrew Wilson;32;99;Will Ferrell;Eddie Griffin;5159;4;27;English;USA;PG-13;8000000;2005;5.5
Limbo;John Sayles;46;126;Mary Elizabeth Mastrantonio;Casey Siemaszko;5158;0;140;English;USA;R;;1999;7.1
Glee: The 3D Concert Movie;Kevin Tancharoen;67;84;Lea Michele;Heather Morris;5156;0;21;English;USA;PG;9000000;2011;5.4
Three Kingdoms: Resurrection of the Dragon;Daniel Lee;29;102;Andy Lau;Sammo Kam-Bo Hung;5154;3;29;Mandarin;China;R;25000000;2008;6.2
Chairman of the Board;Alex Zamm;12;95;Taylor Negron;Raquel Welch;5143;1;62;English;USA;PG-13;10000000;1998;2.3
Legends of Oz: Dorothy's Return;Will Finn;51;88;Lea Michele;Oliver Platt;5116;1;54;English;USA;PG;70000000;2013;5.6
Airborne;Rob Bowman;9;91;Alanna Ubach;Jacob Vargas;5061;0;70;English;USA;PG;2600000;1993;6.2
Brooklyn Rules;Michael Corrente;41;99;Jerry Ferrara;Tony Devon;5049;3;48;English;USA;R;8000000;2007;6.4
Enter Nowhere;Jack Heller;26;90;Shaun Sipos;Katherine Waterston;5025;3;45;English;USA;R;500000;2011;6.6
Dungeons & Dragons: Wrath of the Dragon God;Gerry Lively;26;105;Bruce Payne;Lucy Gaskell;5018;0;108;English;Germany;Not Rated;15000000;2005;4.9
Last Orders;Fred Schepisi;61;109;Bob Hoskins;Ray Winstone;5016;5;99;English;UK;R;12000000;2001;7.0
Brighton Rock;Rowan Joffe;136;111;Sam Riley;Sean Harris;5013;2;59;English;UK;R;12000000;2010;5.7
Timber Falls;Tony Giglio;66;100;Brianna Brown;Nick Searcy;5012;1;47;English;USA;R;2600000;2007;5.3
Accidental Love;David O. Russell;56;100;Jake Gyllenhaal;Kirstie Alley;5006;5;28;English;USA;PG-13;26000000;2015;4.0
The Clan of the Cave Bear;Michael Chapman;21;98;Curtis Armstrong;Pamela Reed;4996;0;62;English;USA;R;15000000;1986;5.3
Blonde Ambition;Scott Marshall;20;93;Drew Fuller;Drew Waters;4995;1;34;English;USA;PG-13;10000000;2007;3.9
Do You Believe?;Jon Gunn;11;120;Alexa PenaVega;Delroy Lindo;4977;5;63;English;USA;PG-13;2300000;2015;5.9
Saint Ralph;Michael McGowan;47;98;Campbell Scott;Adam Butcher;4976;1;52;English;Canada;PG-13;6000000;2004;7.6
Stone Cold;Craig R. Baxley;27;88;Brian Bosworth;Sam McMurray;4972;1;62;English;USA;R;17000000;1991;5.9
Girl 6;Spike Lee;30;108;Michael Imperioli;Debi Mazar;4961;3;33;English;USA;R;12000000;1996;5.0
Falcon Rising;Ernie Barbarash;29;103;Michael Jai White;Michael J. Morris;4952;1;32;English;USA;R;4500000;2014;5.8
Northfork;Michael Polish;60;103;Peter Coyote;Anthony Edwards;4894;0;122;English;USA;PG-13;1900000;2003;6.4
Underclassman;Marcos Siega;31;95;Cheech Marin;Nick Cannon;4875;3;26;English;USA;PG-13;25000000;2005;4.1
Forget Me Not;Tyler Oliver;24;103;Bella Thorne;Chloe Bridges;4866;1;38;English;USA;R;1300000;2009;5.2
Special;Hal Haberman;56;81;Michael Rapaport;Paul Blackthorne;4862;0;37;English;USA;R;1000000;2006;6.9
The Big Parade;King Vidor;48;151;John Gilbert;Renée Adorée;4849;0;45;;USA;Not Rated;245000;1925;8.3
Extreme Ops;Christian Duguay;53;93;Rufus Sewell;Bridgette Wilson-Sampras;4821;0;82;English;UK;PG-13;40000000;2002;4.5
The Other End of the Line;James Dodson;22;106;Larry Miller;Anupam Kher;4820;2;26;English;UK;PG-13;14000000;2008;6.2
The Beast from 20 000 Fathoms;Eugène Lourié;67;80;Kenneth Tobey;Cecil Kellaway;4812;0;88;English;USA;Approved;210000;1953;6.7
Flight of the Intruder;John Milius;13;115;Rosanna Arquette;Dann Florek;4795;3;39;English;USA;PG-13;35000000;1991;5.7
The Blood of Heroes;David Webb Peoples;21;90;Delroy Lindo;Joan Chen;4792;2;43;English;Australia;R;10000000;1989;6.5
The Dark Hours;Paul Fox;80;80;Dov Tiefenbach;Jeff Seymour;4788;0;52;English;Canada;R;500000;2005;6.1
She's Gotta Have It;Spike Lee;26;88;S. Epatha Merkerson;Joie Lee;4769;0;26;English;USA;R;175000;1986;6.5
The Widow of Saint-Pierre;Patrice Leconte;61;112;Emir Kusturica;Daniel Auteuil;4767;1;69;French;France;R;100000000;2000;7.3
Texas Rangers;Steve Miner;31;110;Tom Skerritt;Usher Raymond;4757;2;67;English;USA;PG-13;38000000;2001;5.2
School Daze;Spike Lee;22;121;Tisha Campbell-Martin;Ossie Davis;4756;4;38;English;USA;R;6500000;1988;5.8
The Brain That Wouldn't Die;Joseph Green;95;70;Virginia Leith;Jason Evers;4752;1;152;English;USA;Approved;62000;1962;4.1
Raising Victor Vargas;Peter Sollett;59;88;Victor Rasuk;Melonie Diaz;4743;1;135;English;France;R;800000;2002;7.2
Kit Kittredge: An American Girl;Patricia Rozema;73;101;Julia Ormond;Jane Krakowski;4719;1;24;English;USA;G;10000000;2008;6.7
Lady in White;Frank LaLoggia;130;118;Alex Rocco;Lukas Haas;4695;0;69;English;USA;R;4700000;1988;6.7
Forsaken;Jon Cassar;45;90;Demi Moore;Landon Liboiron;4693;1;49;English;Canada;R;11000000;2015;6.3
The Original Kings of Comedy;Spike Lee;53;115;Bernie Mac;Cedric the Entertainer;4687;0;83;English;USA;R;3000000;2000;6.6
The Omega Code;Robert Marcarelli;39;100;George Coe;William Hootkins;4682;0;206;English;USA;PG-13;7500000;1999;3.5
The Toxic Avenger Part II;Michael Herz;49;96;Phoebe Legere;Jessica Dublin;4663;2;40;English;USA;R;2300000;1989;5.1
Chuck & Buck;Miguel Arteta;59;96;Lupe Ontiveros;Mike White;4662;0;136;English;USA;R;250000;2000;6.6
Bad Moms;Jon Lucas;81;100;Mila Kunis;Jay Hernandez;4654;9;46;English;USA;R;20000000;2016;6.7
Idlewild;Bryan Barber;81;121;Cicely Tyson;Faizon Love;4603;4;91;English;USA;R;15000000;2006;6.2
In Too Deep;Michael Rymer;28;95;LL Cool J;Omar Epps;4598;1;29;English;USA;R;7000000;1999;6.1
To Save a Life;Brian Baugh;20;120;Randy Wayne;Sean Michael Afable;4583;1;55;English;USA;PG-13;1000000;2009;7.1
Tales from the Hood;Rusty Cundieff;25;98;Corbin Bernsen;Clarence Williams III;4582;0;52;English;USA;R;6000000;1995;6.1
Hey Arnold! The Movie;Tuck Tucker;33;76;Jennifer Jason Leigh;Vincent Schiavelli;4564;0;43;English;USA;PG;3000000;2002;5.9
The Circle;Jafar Panahi;;90;Fereshteh Sadre Orafaiy;Nargess Mamizadeh;4555;0;26;Persian;Iran;Not Rated;10000;2000;7.5
Some Guy Who Kills People;Jack Perez;131;97;Kevin Corrigan;Barry Bostwick;4550;2;58;English;USA;R;300000;2011;6.4
The Broadway Melody;Harry Beaumont;36;100;Anita Page;Bessie Love;4546;8;71;English;USA;Passed;379000;1929;6.3
Marci X;Richard Benjamin;28;80;Damon Wayans;Jane Krakowski;4518;2;66;English;USA;R;20000000;2003;2.8
I Am Wrath;Chuck Russell;23;92;Sam Trammell;Rebecca De Mornay;4510;1;50;English;USA;R;18000000;2016;5.2
God's Not Dead 2;Harold Cronk;29;120;Benjamin A. Onyango;Robin Givens;4501;11;102;English;USA;PG;5000000;2016;3.4
Into the Grizzly Maze;David Hackl;48;94;Scott Glenn;Michaela McManus;4486;4;38;English;USA;R;10000000;2015;5.3
The Rocket: The Legend of Rocket Richard;Charles Binamé;20;124;Stephen McHattie;Roy Dupuis;4412;0;31;French;Canada;PG;8000000;2005;7.7
Trekkies;Roger Nygard;43;86;Walter Koenig;DeForest Kelley;4407;1;75;English;USA;PG;375000;1997;7.0
Mississippi Mermaid;François Truffaut;35;123;Catherine Deneuve;Jean-Paul Belmondo;4391;0;26;French;France;R;1600000;1969;7.2
City of Ghosts;Matt Dillon;38;116;Kirk Fox;Shawn Andrews;4387;0;67;English;USA;R;17500000;2002;6.0
Love Stinks;Jeff Franklin;45;94;Ivana Milicevic;Tyra Banks;4377;3;85;English;USA;R;4000000;1999;5.8
Foodfight!;Lawrence Kasanoff;12;91;Jerry Stiller;Larry Miller;4377;0;66;English;USA;PG;65000000;2012;1.7
End of the Spear;Jim Hanon;47;108;Chase Ellison;Chad Allen;4360;3;148;English;USA;PG-13;10000000;2005;7.0
Two Can Play That Game;Mark Brown;40;90;Mo'Nique;Vivica A. Fox;4339;2;31;English;USA;R;6000000;2001;6.1
Pocketful of Miracles;Frank Capra;21;136;Ann-Margret;Glenn Ford;4313;2;40;English;USA;Approved;2900000;1961;7.3
Nerve;Henry Joost;86;96;Samira Wiley;Marc John Jefferies;4303;0;35;English;USA;PG-13;20000000;2016;7.1
Two Evil Eyes;Dario Argento;76;120;John Amos;Adrienne Barbeau;4302;1;45;English;Italy;R;9000000;1990;6.1
Bon voyage;Jean-Paul Rappeneau;69;114;Isabelle Adjani;Peter Coyote;4293;5;53;French;France;PG-13;20000000;2003;6.9
Witchboard;Kevin Tenney;65;98;Kathleen Wilhoite;Tawny Kitaen;4288;1;74;English;UK;R;2000000;1986;5.7
A Simple Wish;Michael Ritchie;21;89;Mara Wilson;Francis Capra;4288;3;21;English;USA;PG;28000000;1997;5.4
My Date with Drew;Jon Gunn;43;90;John August;Brian Herzlinger;4285;0;84;English;USA;PG;1100;2004;6.6
